TIME(ns),FREQ(Hz)
6811375000,        160
6811625000,        160
6811875000,        160
6812125000,        160
6812375000,        160
6812625000,        160
6812875000,        160
6813125000,        160
6813375000,        160
6813625000,        160
6813875000,        160
6814125000,        160
6814375000,        160
6814625000,        160
6814875000,        160
6815125000,        160
6815375000,        160
6815625000,        160
6815875000,        160
6816125000,        160
6816375000,        160
6816625000,        160
6816875000,        160
6817125000,        160
6817375000,        160
6817625000,        160
6817875000,        160
6818125000,        160
6818375000,        160
6818625000,        160
6818875000,        160
6819125000,        160
6819375000,        160
6819625000,        160
6819875000,        160
6820125000,        160
6820375000,        160
6820625000,        160
6820875000,        160
6821125000,        160
6821375000,        160
6821625000,        160
6821875000,        160
6822125000,        160
6822375000,        160
6822625000,        160
6822875000,        160
6823125000,        160
6823375000,        160
6823625000,        160
6823875000,        160
6824125000,        160
6824375000,        160
6824625000,        160
6824875000,        160
6825125000,        160
6825375000,        160
6825625000,        160
6825875000,        160
6826125000,        160
6826375000,        160
6826625000,        160
6826875000,        160
6827125000,        160
6827375000,        160
6827625000,        160
6827875000,        160
6828125000,        160
6828375000,        160
6828625000,        160
6828875000,        160
6829125000,        160
6829375000,        160
6829625000,        160
6829875000,        160
6830125000,        160
6830375000,        160
6830625000,        160
6830875000,        160
6831125000,        160
6831375000,        160
6831625000,        160
6831875000,        160
6832125000,        160
6832375000,        160
6832625000,        160
6832875000,        160
6833125000,        160
6833375000,        160
6833625000,        160
6833875000,        160
6834125000,        160
6834375000,        160
6834625000,        160
6834875000,        160
6835125000,        160
6835375000,        160
6835625000,        160
6835875000,        160
6836125000,        160
6836375000,        160
6836625000,        160
6836875000,        160
6837125000,        160
6837375000,        160
6837625000,        160
6837875000,        160
6838125000,        160
6838375000,        160
6838625000,        160
6838875000,        160
6839125000,        160
6839375000,        160
6839625000,        160
6839875000,        160
6840125000,        160
6840375000,        160
6840625000,        160
6840875000,        160
6841125000,        160
6841375000,        160
6841625000,        160
6841875000,        160
6842125000,        160
6842375000,        160
6842625000,        160
6842875000,        160
6843125000,        160
6843375000,        160
6843625000,        160
6843875000,        160
6844125000,        160
6844375000,        160
6844625000,        160
6844875000,        160
6845125000,        160
6845375000,        160
6845625000,        160
6845875000,        160
6846125000,        160
6846375000,        160
6846625000,        160
6846875000,        160
6847125000,        160
6847375000,        160
6847625000,        160
6847875000,        160
6848125000,        160
6848375000,        160
6848625000,        160
6848875000,        160
6849125000,        160
6849375000,        160
6849625000,        160
6849875000,        160
6850125000,        160
6850375000,        160
6850625000,        160
6850875000,        160
6851125000,        160
6851375000,        160
6851625000,        160
6851875000,        160
6852125000,        160
6852375000,        160
6852625000,        160
6852875000,        160
6853125000,        160
6853375000,        160
6853625000,        160
6853875000,        160
6854125000,        160
6854375000,        160
6854625000,        160
6854875000,        160
6855125000,        160
6855375000,        160
6855625000,        160
6855875000,        160
6856125000,        160
6856375000,        160
6856625000,        160
6856875000,        160
6857125000,        160
6857375000,        160
6857625000,        160
6857875000,        160
6858125000,        160
6858375000,        160
6858625000,        160
6858875000,        160
6859125000,        160
6859375000,        160
6859625000,        160
6859875000,        160
6860125000,        160
6860375000,        160
6860625000,        160
6860875000,        160
6861125000,        160
6861375000,        160
6861625000,        160
6861875000,        160
6862125000,        160
6862375000,        160
6862625000,        160
6862875000,        160
6863125000,        160
6863375000,        160
6863625000,        160
6863875000,        160
6864125000,        160
6864375000,        160
6864625000,        160
6864875000,        160
6865125000,        160
6865375000,        160
6865625000,        160
6865875000,        160
6866125000,        160
6866375000,        160
6866625000,        160
6866875000,        160
6867125000,        160
6867375000,        160
6867625000,        160
6867875000,        160
6868125000,        160
6868375000,        160
6868625000,        160
6868875000,        160
6869125000,        160
6869375000,        160
6869625000,        160
6869875000,        160
6870125000,        160
6870375000,        160
6870625000,        160
6870875000,        160
6871125000,        160
6871375000,        160
6871625000,        160
6871875000,        160
6872125000,        160
6872375000,        160
6872625000,        160
6872875000,        160
6873125000,        160
6873375000,        160
6873625000,        160
6873875000,        160
6874125000,        160
6874375000,        160
6874625000,        160
6874875000,        160
6875125000,        160
6875375000,        160
6875625000,        160
6875875000,        160
6876125000,        160
6876375000,        160
6876625000,        160
6876875000,        160
6877125000,        160
6877375000,        160
6877625000,        160
6877875000,        160
6878125000,        160
6878375000,        160
6878625000,        160
6878875000,        160
6879125000,        160
6879375000,        160
6879625000,        160
6879875000,        160
6880125000,        160
6880375000,        160
6880625000,        160
6880875000,        160
6881125000,        160
6881375000,        160
6881625000,        160
6881875000,        160
6882125000,        160
6882375000,        160
6882625000,        160
6882875000,        160
6883125000,        160
6883375000,        160
6883625000,        160
6883875000,        160
6884125000,        160
6884375000,        160
6884625000,        160
6884875000,        160
6885125000,        160
6885375000,        160
6885625000,        160
6885875000,        160
6886125000,        160
6886375000,        160
6886625000,        160
6886875000,        160
6887125000,        160
6887375000,        160
6887625000,        160
6887875000,        160
6888125000,        160
6888375000,        160
6888625000,        160
6888875000,        160
6889125000,        160
6889375000,        160
6889625000,        160
6889875000,        160
6890125000,        160
6890375000,        160
6890625000,        160
6890875000,        160
6891125000,        160
6891375000,        160
6891625000,        160
6891875000,        160
6892125000,        160
6892375000,        160
6892625000,        160
6892875000,        160
6893125000,        160
6893375000,        160
6893625000,        160
6893875000,        160
6894125000,        160
6894375000,        160
6894625000,        160
6894875000,        160
6895125000,        160
6895375000,        160
6895625000,        160
6895875000,        160
6896125000,        160
6896375000,        160
6896625000,        160
6896875000,        160
6897125000,        160
6897375000,        160
6897625000,        160
6897875000,        160
6898125000,        160
6898375000,        160
6898625000,        160
6898875000,        160
6899125000,        160
6899375000,        160
6899625000,        160
6899875000,        160
6900125000,        160
6900375000,        160
6900625000,        160
6900875000,        160
6901125000,        160
6901375000,        160
6901625000,        160
6901875000,        160
6902125000,        160
6902375000,        160
6902625000,        160
6902875000,        160
6903125000,        160
6903375000,        160
6903625000,        160
6903875000,        160
6904125000,        160
6904375000,        160
6904625000,        160
6904875000,        160
6905125000,        160
6905375000,        160
6905625000,        160
6905875000,        160
6906125000,        160
6906375000,        160
6906625000,        160
6906875000,        160
6907125000,        160
6907375000,        160
6907625000,        160
6907875000,        160
6908125000,        160
6908375000,        160
6908625000,        160
6908875000,        160
6909125000,        160
6909375000,        160
6909625000,        160
6909875000,        160
6910125000,        160
6910375000,        160
6910625000,        160
6910875000,        160
6911125000,        160
6911375000,        160
6911625000,        160
6911875000,        160
6912125000,        160
6912375000,        160
6912625000,        160
6912875000,        160
6913125000,        160
6913375000,        160
6913625000,        160
6913875000,        160
6914125000,        160
6914375000,        160
6914625000,        160
6914875000,        160
6915125000,        160
6915375000,        160
6915625000,        160
6915875000,        160
6916125000,        160
6916375000,        160
6916625000,        160
6916875000,        160
6917125000,        160
6917375000,        160
6917625000,        160
6917875000,        160
6918125000,        160
6918375000,        160
6918625000,        160
6918875000,        160
6919125000,        160
6919375000,        160
6919625000,        160
6919875000,        160
6920125000,        160
6920375000,        160
6920625000,        160
6920875000,        160
6921125000,        160
6921375000,        160
6921625000,        160
6921875000,        160
6922125000,        160
6922375000,        160
6922625000,        160
6922875000,        160
6923125000,        160
6923375000,        160
6923625000,        160
6923875000,        160
6924125000,        160
6924375000,        160
6924625000,        160
6924875000,        160
6925125000,        160
6925375000,        160
6925625000,        160
6925875000,        160
6926125000,        160
6926375000,        160
6926625000,        160
6926875000,        160
6927125000,        160
6927375000,        160
6927625000,        160
6927875000,        160
6928125000,        160
6928375000,        160
6928625000,        160
6928875000,        160
6929125000,        160
6929375000,        160
6929625000,        160
6929875000,        160
6930125000,        160
6930375000,        160
6930625000,        160
6930875000,        160
6931125000,        160
6931375000,        160
6931625000,        160
6931875000,        160
6932125000,        160
6932375000,        160
6932625000,        160
6932875000,        160
6933125000,        160
6933375000,        160
6933625000,        160
6933875000,        160
6934125000,        160
6934375000,        160
6934625000,        160
6934875000,        160
6935125000,        160
6935375000,        160
6935625000,        160
6935875000,        160
6936125000,        160
6936375000,        160
6936625000,        160
6936875000,        160
6937125000,        160
6937375000,        160
6937625000,        160
6937875000,        160
6938125000,        160
6938375000,        160
6938625000,        160
6938875000,        160
6939125000,        160
6939375000,        160
6939625000,        160
6939875000,        160
6940125000,        160
6940375000,        160
6940625000,        160
6940875000,        160
6941125000,        160
6941375000,        160
6941625000,        160
6941875000,        160
6942125000,        160
6942375000,        160
6942625000,        160
6942875000,        160
6943125000,        160
6943375000,        160
6943625000,        160
6943875000,        160
6944125000,        160
6944375000,        160
6944625000,        160
6944875000,        160
6945125000,        160
6945375000,        160
6945625000,        160
6945875000,        160
6946125000,        160
6946375000,        160
6946625000,        160
6946875000,        160
6947125000,        160
6947375000,        160
6947625000,        160
6947875000,        160
6948125000,        160
6948375000,        160
6948625000,        160
6948875000,        160
6949125000,        160
6949375000,        160
6949625000,        160
6949875000,        160
6950125000,        160
6950375000,        160
6950625000,        160
6950875000,        160
6951125000,        160
6951375000,        160
6951625000,        160
6951875000,        160
6952125000,        160
6952375000,        160
6952625000,        160
6952875000,        160
6953125000,        160
6953375000,        160
6953625000,        160
6953875000,        160
6954125000,        160
6954375000,        160
6954625000,        160
6954875000,        160
6955125000,        160
6955375000,        160
6955625000,        160
6955875000,        160
6956125000,        160
6956375000,        160
6956625000,        160
6956875000,        160
6957125000,        160
6957375000,        160
6957625000,        160
6957875000,        160
6958125000,        160
6958375000,        160
6958625000,        160
6958875000,        160
6959125000,        160
6959375000,        160
6959625000,        160
6959875000,        160
6960125000,        160
6960375000,        160
6960625000,        160
6960875000,        160
6961125000,        160
6961375000,        160
6961625000,        160
6961875000,        160
6962125000,        160
6962375000,        160
6962625000,        160
6962875000,        160
6963125000,        160
6963375000,        160
6963625000,        160
6963875000,        160
6964125000,        160
6964375000,        160
6964625000,        160
6964875000,        160
6965125000,        160
6965375000,        160
6965625000,        160
6965875000,        160
6966125000,        160
6966375000,        160
6966625000,        160
6966875000,        160
6967125000,        160
6967375000,        160
6967625000,        160
6967875000,        160
6968125000,        160
6968375000,        160
6968625000,        160
6968875000,        160
6969125000,        160
6969375000,        160
6969625000,        160
6969875000,        160
6970125000,        160
6970375000,        160
6970625000,        160
6970875000,        160
6971125000,        160
6971375000,        160
6971625000,        160
6971875000,        160
6972125000,        160
6972375000,        160
6972625000,        160
6972875000,        160
6973125000,        160
6973375000,        160
6973625000,        160
6973875000,        160
6974125000,        160
6974375000,        160
6974625000,        160
6974875000,        160
6975125000,        160
6975375000,        160
6975625000,        160
6975875000,        160
6976125000,        160
6976375000,        160
6976625000,        160
6976875000,        160
6977125000,        160
6977375000,        160
6977625000,        160
6977875000,        160
6978125000,        160
6978375000,        160
6978625000,        160
6978875000,        160
6979125000,        160
6979375000,        160
6979625000,        160
6979875000,        160
6980125000,        160
6980375000,        160
6980625000,        160
6980875000,        160
6981125000,        160
6981375000,        160
6981625000,        160
6981875000,        160
6982125000,        160
6982375000,        160
6982625000,        160
6982875000,        160
6983125000,        160
6983375000,        160
6983625000,        160
6983875000,        160
6984125000,        160
6984375000,        160
6984625000,        160
6984875000,        160
6985125000,        160
6985375000,        160
6985625000,        160
6985875000,        160
6986125000,        160
6986375000,        160
6986625000,        160
6986875000,        160
6987125000,        160
6987375000,        160
6987625000,        160
6987875000,        160
6988125000,        160
6988375000,        160
6988625000,        160
6988875000,        160
6989125000,        160
6989375000,        160
6989625000,        160
6989875000,        160
6990125000,        160
6990375000,        160
6990625000,        160
6990875000,        160
6991125000,        160
6991375000,        160
6991625000,        160
6991875000,        160
6992125000,        160
6992375000,        160
6992625000,        160
6992875000,        160
6993125000,        160
6993375000,        160
6993625000,        160
6993875000,        160
6994125000,        160
6994375000,        160
6994625000,        160
6994875000,        160
6995125000,        160
6995375000,        160
6995625000,        160
6995875000,        160
6996125000,        160
6996375000,        160
6996625000,        160
6996875000,        160
6997125000,        160
6997375000,        160
6997625000,        160
6997875000,        160
6998125000,        160
6998375000,        160
6998625000,        160
6998875000,        160
6999125000,        160
6999375000,        160
6999625000,        160
6999875000,        160
7000125000,        160
7000375000,        160
7000625000,        160
7000875000,        160
7001125000,        160
7001375000,        160
7001625000,        160
7001875000,        160
7002125000,        160
7002375000,        160
7002625000,        160
7002875000,        160
7003125000,        160
7003375000,        160
7003625000,        160
7003875000,        160
7004125000,        160
7004375000,        160
7004625000,        160
7004875000,        160
7005125000,        160
7005375000,        160
7005625000,        160
7005875000,        160
7006125000,        160
7006375000,        160
7006625000,        160
7006875000,        160
7007125000,        160
7007375000,        160
7007625000,        160
7007875000,        160
7008125000,        160
7008375000,        160
7008625000,        160
7008875000,        160
7009125000,        160
7009375000,        160
7009625000,        160
7009875000,        160
7010125000,        160
7010375000,        160
7010625000,        160
7010875000,        160
7011125000,        160
7011375000,        160
7011625000,        160
7011875000,        160
7012125000,        160
7012375000,        160
7012625000,        160
7012875000,        160
7013125000,        160
7013375000,        160
7013625000,        160
7013875000,        160
7014125000,        160
7014375000,        160
7014625000,        160
7014875000,        160
7015125000,        160
7015375000,        160
7015625000,        160
7015875000,        160
7016125000,        160
7016375000,        160
7016625000,        160
7016875000,        160
7017125000,        160
7017375000,        160
7017625000,        160
7017875000,        160
7018125000,        160
7018375000,        160
7018625000,        160
7018875000,        160
7019125000,        160
7019375000,        160
7019625000,        160
7019875000,        160
7020125000,        160
7020375000,        160
7020625000,        160
7020875000,        160
7021125000,        160
7021375000,        160
7021625000,        160
7021875000,        160
7022125000,        160
7022375000,        160
7022625000,        160
7022875000,        160
7023125000,        160
7023375000,        160
7023625000,        160
7023875000,        160
7024125000,        160
7024375000,        160
7024625000,        160
7024875000,        160
7025125000,        160
7025375000,        160
7025625000,        160
7025875000,        160
7026125000,        160
7026375000,        160
7026625000,        160
7026875000,        160
7027125000,        160
7027375000,        160
7027625000,        160
7027875000,        160
7028125000,        160
7028375000,        160
7028625000,        160
7028875000,        160
7029125000,        160
7029375000,        160
7029625000,        160
7029875000,        160
7030125000,        160
7030375000,        160
7030625000,        160
7030875000,        160
7031125000,        160
7031375000,        160
7031625000,        160
7031875000,        160
7032125000,        160
7032375000,        160
7032625000,        160
7032875000,        160
7033125000,        160
7033375000,        160
7033625000,        160
7033875000,        160
7034125000,        160
7034375000,        160
7034625000,        160
7034875000,        160
7035125000,        160
7035375000,        160
7035625000,        160
7035875000,        160
7036125000,        160
7036375000,        160
7036625000,        160
7036875000,        160
7037125000,        160
7037375000,        160
7037625000,        160
7037875000,        160
7038125000,        160
7038375000,        160
7038625000,        160
7038875000,        160
7039125000,        160
7039375000,        160
7039625000,        160
7039875000,        160
7040125000,        160
7040375000,        160
7040625000,        160
7040875000,        160
7041125000,        160
7041375000,        160
7041625000,        160
7041875000,        160
7042125000,        160
7042375000,        160
7042625000,        160
7042875000,        160
7043125000,        160
7043375000,        160
7043625000,        160
7043875000,        160
7044125000,        160
7044375000,        160
7044625000,        160
7044875000,        160
7045125000,        160
7045375000,        160
7045625000,        160
7045875000,        160
7046125000,        160
7046375000,        160
7046625000,        160
7046875000,        160
7047125000,        160
7047375000,        160
7047625000,        160
7047875000,        160
7048125000,        160
7048375000,        160
7048625000,        160
7048875000,        160
7049125000,        160
7049375000,        160
7049625000,        160
7049875000,        160
7050125000,        160
7050375000,        160
7050625000,        160
7050875000,        160
7051125000,        160
7051375000,        160
7051625000,        160
7051875000,        160
7052125000,        160
7052375000,        160
7052625000,        160
7052875000,        160
7053125000,        160
7053375000,        160
7053625000,        160
7053875000,        160
7054125000,        160
7054375000,        160
7054625000,        160
7054875000,        160
7055125000,        160
7055375000,        160
7055625000,        160
7055875000,        160
7056125000,        160
7056375000,        160
7056625000,        160
7056875000,        160
7057125000,        160
7057375000,        160
7057625000,        160
7057875000,        160
7058125000,        160
7058375000,        160
7058625000,        160
7058875000,        160
7059125000,        160
7059375000,        160
7059625000,        160
7059875000,        160
7060125000,        160
7060375000,        160
7060625000,        160
7060875000,        160
7061125000,        160
7061375000,        160
7061625000,        160
7061875000,        160
7062125000,        160
7062375000,        160
7062625000,        160
7062875000,        160
7063125000,        160
7063375000,        160
7063625000,        160
7063875000,        160
7064125000,        160
7064375000,        160
7064625000,        160
7064875000,        160
7065125000,        160
7065375000,        160
7065625000,        160
7065875000,        160
7066125000,        160
7066375000,        160
7066625000,        160
7066875000,        160
7067125000,        160
7067375000,        160
7067625000,        160
7067875000,        160
7068125000,        160
7068375000,        160
7068625000,        160
7068875000,        160
7069125000,        160
7069375000,        160
7069625000,        160
7069875000,        160
7070125000,        160
7070375000,        160
7070625000,        160
7070875000,        160
7071125000,        160
7071375000,        160
7071625000,        160
7071875000,        160
7072125000,        160
7072375000,        160
7072625000,        160
7072875000,        160
7073125000,        160
7073375000,        160
7073625000,        160
7073875000,        160
7074125000,        160
7074375000,        160
7074625000,        160
7074875000,        160
7075125000,        160
7075375000,        160
7075625000,        160
7075875000,        160
7076125000,        160
7076375000,        160
7076625000,        160
7076875000,        160
7077125000,        160
7077375000,        160
7077625000,        160
7077875000,        160
7078125000,        160
7078375000,        160
7078625000,        160
7078875000,        160
7079125000,        160
7079375000,        160
7079625000,        160
7079875000,        160
7080125000,        160
7080375000,        160
7080625000,        160
7080875000,        160
7081125000,        160
7081375000,        160
7081625000,        160
7081875000,        160
7082125000,        160
7082375000,        160
7082625000,        160
7082875000,        160
7083125000,        160
7083375000,        160
7083625000,        160
7083875000,        160
7084125000,        160
7084375000,        160
7084625000,        160
7084875000,        160
7085125000,        160
7085375000,        160
7085625000,        160
7085875000,        160
7086125000,        160
7086375000,        160
7086625000,        160
7086875000,        160
7087125000,        160
7087375000,        160
7087625000,        160
7087875000,        160
7088125000,        160
7088375000,        160
7088625000,        160
7088875000,        160
7089125000,        160
7089375000,        160
7089625000,        160
7089875000,        160
7090125000,        160
7090375000,        160
7090625000,        160
7090875000,        160
7091125000,        160
7091375000,        160
7091625000,        160
7091875000,        160
7092125000,        160
7092375000,        160
7092625000,        160
7092875000,        160
7093125000,        160
7093375000,        160
7093625000,        160
7093875000,        160
7094125000,        160
7094375000,        160
7094625000,        160
7094875000,        160
7095125000,        160
7095375000,        160
7095625000,        160
7095875000,        160
7096125000,        160
7096375000,        160
7096625000,        160
7096875000,        160
7097125000,        160
7097375000,        160
7097625000,        160
7097875000,        160
7098125000,        160
7098375000,        160
7098625000,        160
7098875000,        160
7099125000,        160
7099375000,        160
7099625000,        160
7099875000,        160
7100125000,        160
7100375000,        160
7100625000,        160
7100875000,        160
7101125000,        160
7101375000,        160
7101625000,        160
7101875000,        160
7102125000,        160
7102375000,        160
7102625000,        160
7102875000,        160
7103125000,        160
7103375000,        160
7103625000,        160
7103875000,        160
7104125000,        160
7104375000,        160
7104625000,        160
7104875000,        160
7105125000,        160
7105375000,        160
7105625000,        160
7105875000,        160
7106125000,        160
7106375000,        160
7106625000,        160
7106875000,        160
7107125000,        160
7107375000,        160
7107625000,        160
7107875000,        160
7108125000,        160
7108375000,        160
7108625000,        160
7108875000,        160
7109125000,        160
7109375000,        160
7109625000,        160
7109875000,        160
7110125000,        160
7110375000,        160
7110625000,        160
7110875000,        160
7111125000,        160
7111375000,        160
7111625000,        160
7111875000,        160
7112125000,        160
7112375000,        160
7112625000,        160
7112875000,        160
7113125000,        160
7113375000,        160
7113625000,        160
7113875000,        160
7114125000,        160
7114375000,        160
7114625000,        160
7114875000,        160
7115125000,        160
7115375000,        160
7115625000,        160
7115875000,        160
7116125000,        160
7116375000,        160
7116625000,        160
7116875000,        160
7117125000,        160
7117375000,        160
7117625000,        160
7117875000,        160
7118125000,        160
7118375000,        160
7118625000,        160
7118875000,        160
7119125000,        160
7119375000,        160
7119625000,        160
7119875000,        160
7120125000,        160
7120375000,        160
7120625000,        160
7120875000,        160
7121125000,        160
7121375000,        160
7121625000,        160
7121875000,        160
7122125000,        160
7122375000,        160
7122625000,        160
7122875000,        160
7123125000,        160
7123375000,        160
7123625000,        160
7123875000,        160
7124125000,        160
7124375000,        160
7124625000,        160
7124875000,        160
7125125000,        160
7125375000,        160
7125625000,        160
7125875000,        160
7126125000,        160
7126375000,        160
7126625000,        160
7126875000,        160
7127125000,        160
7127375000,        160
7127625000,        160
7127875000,        160
7128125000,        160
7128375000,        160
7128625000,        160
7128875000,        160
7129125000,        160
7129375000,        160
7129625000,        160
7129875000,        160
7130125000,        160
7130375000,        160
7130625000,        160
7130875000,        160
7131125000,        160
7131375000,        160
7131625000,        160
7131875000,        160
7132125000,        160
7132375000,        160
7132625000,        160
7132875000,        160
7133125000,        160
7133375000,        160
7133625000,        160
7133875000,        160
7134125000,        160
7134375000,        160
7134625000,        160
7134875000,        160
7135125000,        160
7135375000,        160
7135625000,        160
7135875000,        160
7136125000,        160
7136375000,        160
7136625000,        160
7136875000,        160
7137125000,        160
7137375000,        160
7137625000,        160
7137875000,        160
7138125000,        160
7138375000,        160
7138625000,        160
7138875000,        160
7139125000,        160
7139375000,        160
7139625000,        160
7139875000,        160
7140125000,        160
7140375000,        160
7140625000,        160
7140875000,        160
7141125000,        160
7141375000,        160
7141625000,        160
7141875000,        160
7142125000,        160
7142375000,        160
7142625000,        160
7142875000,        160
7143125000,        160
7143375000,        160
7143625000,        160
7143875000,        160
7144125000,        160
7144375000,        160
7144625000,        160
7144875000,        160
7145125000,        160
7145375000,        160
7145625000,        160
7145875000,        160
7146125000,        160
7146375000,        160
7146625000,        160
7146875000,        160
7147125000,        160
7147375000,        160
7147625000,        160
7147875000,        160
7148125000,        160
7148375000,        160
7148625000,        160
7148875000,        160
7149125000,        160
7149375000,        160
7149625000,        160
7149875000,        160
7150125000,        160
7150375000,        160
7150625000,        160
7150875000,        160
7151125000,        160
7151375000,        160
7151625000,        160
7151875000,        160
7152125000,        160
7152375000,        160
7152625000,        160
7152875000,        160
7153125000,        160
7153375000,        160
7153625000,        160
7153875000,        160
7154125000,        160
7154375000,        160
7154625000,        160
7154875000,        160
7155125000,        160
7155375000,        160
7155625000,        160
7155875000,        160
7156125000,        160
7156375000,        160
7156625000,        160
7156875000,        160
7157125000,        160
7157375000,        160
7157625000,        160
7157875000,        160
7158125000,        160
7158375000,        160
7158625000,        160
7158875000,        160
7159125000,        160
7159375000,        160
7159625000,        160
7159875000,        160
7160125000,        160
7160375000,        160
7160625000,        160
7160875000,        160
7161125000,        160
7161375000,        160
7161625000,        160
7161875000,        160
7162125000,        160
7162375000,        160
7162625000,        160
7162875000,        160
7163125000,        160
7163375000,        160
7163625000,        160
7163875000,        160
7164125000,        160
7164375000,        160
7164625000,        160
7164875000,        160
7165125000,        160
7165375000,        160
7165625000,        160
7165875000,        160
7166125000,        160
7166375000,        160
7166625000,        160
7166875000,        160
7167125000,        160
7167375000,        160
7167625000,        160
7167875000,        160
7168125000,        160
7168375000,        160
7168625000,        160
7168875000,        160
7169125000,        160
7169375000,        160
7169625000,        160
7169875000,        160
7170125000,        160
7170375000,        160
7170625000,        160
7170875000,        160
7171125000,        160
7171375000,        160
7171625000,        160
7171875000,        160
7172125000,        160
7172375000,        160
7172625000,        160
7172875000,        160
7173125000,        160
7173375000,        160
7173625000,        160
7173875000,        160
7174125000,        160
7174375000,        160
7174625000,        160
7174875000,        160
7175125000,        160
7175375000,        160
7175625000,        160
7175875000,        160
7176125000,        160
7176375000,        160
7176625000,        160
7176875000,        160
7177125000,        160
7177375000,        160
7177625000,        160
7177875000,        160
7178125000,        160
7178375000,        160
7178625000,        160
7178875000,        160
7179125000,        160
7179375000,        160
7179625000,        160
7179875000,        160
7180125000,        160
7180375000,        160
7180625000,        160
7180875000,        160
7181125000,        160
7181375000,        160
7181625000,        160
7181875000,        160
7182125000,        160
7182375000,        160
7182625000,        160
7182875000,        160
7183125000,        160
7183375000,        160
7183625000,        160
7183875000,        160
7184125000,        160
7184375000,        160
7184625000,        160
7184875000,        160
7185125000,        160
7185375000,        160
7185625000,        160
7185875000,        160
7186125000,        160
7186375000,        160
7186625000,        160
7186875000,        160
7187125000,        160
7187375000,        160
7187625000,        160
7187875000,        160
7188125000,        160
7188375000,        160
7188625000,        160
7188875000,        160
7189125000,        160
7189375000,        160
7189625000,        160
7189875000,        160
7190125000,        160
7190375000,        160
7190625000,        160
7190875000,        160
7191125000,        160
7191375000,        160
7191625000,        160
7191875000,        160
7192125000,        160
7192375000,        160
7192625000,        160
7192875000,        160
7193125000,        160
7193375000,        160
7193625000,        160
7193875000,        160
7194125000,        160
7194375000,        160
7194625000,        160
7194875000,        160
7195125000,        160
7195375000,        160
7195625000,        160
7195875000,        160
7196125000,        160
7196375000,        160
7196625000,        160
7196875000,        160
7197125000,        160
7197375000,        160
7197625000,        160
7197875000,        160
7198125000,        160
7198375000,        160
7198625000,        160
7198875000,        160
7199125000,        160
7199375000,        160
7199625000,        160
7199875000,        160
7200125000,        160
7200375000,        160
7200625000,        160
7200875000,        160
7201125000,        160
7201375000,        160
7201625000,        160
7201875000,        160
7202125000,        160
7202375000,        160
7202625000,        160
7202875000,        160
7203125000,        160
7203375000,        160
7203625000,        160
7203875000,        160
7204125000,        160
7204375000,        160
7204625000,        160
7204875000,        160
7205125000,        160
7205375000,        160
7205625000,        160
7205875000,        160
7206125000,        160
7206375000,        160
7206625000,        160
7206875000,        160
7207125000,        160
7207375000,        160
7207625000,        160
7207875000,        160
7208125000,        160
7208375000,        160
7208625000,        160
7208875000,        160
7209125000,        160
7209375000,        160
7209625000,        160
7209875000,        160
7210125000,        160
7210375000,        160
7210625000,        160
7210875000,        160
7211125000,        160
7211375000,        160
7211625000,        160
7211875000,        160
7212125000,        160
7212375000,        160
7212625000,        160
7212875000,        160
7213125000,        160
7213375000,        160
7213625000,        160
7213875000,        160
7214125000,        160
7214375000,        160
7214625000,        160
7214875000,        160
7215125000,        160
7215375000,        160
7215625000,        160
7215875000,        160
7216125000,        160
7216375000,        160
7216625000,        160
7216875000,        160
7217125000,        160
7217375000,        160
7217625000,        160
7217875000,        160
7218125000,        160
7218375000,        160
7218625000,        160
7218875000,        160
7219125000,        160
7219375000,        160
7219625000,        160
7219875000,        160
7220125000,        160
7220375000,        160
7220625000,        160
7220875000,        160
7221125000,        160
7221375000,        160
7221625000,        160
7221875000,        160
7222125000,        160
7222375000,        160
7222625000,        160
7222875000,        160
7223125000,        160
7223375000,        160
7223625000,        160
7223875000,        160
7224125000,        160
7224375000,        160
7224625000,        160
7224875000,        160
7225125000,        160
7225375000,        160
7225625000,        160
7225875000,        160
7226125000,        160
7226375000,        160
7226625000,        160
7226875000,        160
7227125000,        160
7227375000,        160
7227625000,        160
7227875000,        160
7228125000,        160
7228375000,        160
7228625000,        160
7228875000,        160
7229125000,        160
7229375000,        160
7229625000,        160
7229875000,        160
7230125000,        160
7230375000,        160
7230625000,        160
7230875000,        160
7231125000,        160
7231375000,        160
7231625000,        160
7231875000,        160
7232125000,        160
7232375000,        160
7232625000,        160
7232875000,        160
7233125000,        160
7233375000,        160
7233625000,        160
7233875000,        160
7234125000,        160
7234375000,        160
7234625000,        160
7234875000,        160
7235125000,        160
7235375000,        160
7235625000,        160
7235875000,        160
7236125000,        160
7236375000,        160
7236625000,        160
7236875000,        160
7237125000,        160
7237375000,        160
7237625000,        160
7237875000,        160
7238125000,        160
7238375000,        160
7238625000,        160
7238875000,        160
7239125000,        160
7239375000,        160
7239625000,        160
7239875000,        160
7240125000,        160
7240375000,        160
7240625000,        160
7240875000,        160
7241125000,        160
7241375000,        160
7241625000,        160
7241875000,        160
7242125000,        160
7242375000,        160
7242625000,        160
7242875000,        160
7243125000,        160
7243375000,        160
7243625000,        160
7243875000,        160
7244125000,        160
7244375000,        160
7244625000,        160
7244875000,        160
7245125000,        160
7245375000,        160
7245625000,        160
7245875000,        160
7246125000,        160
7246375000,        160
7246625000,        160
7246875000,        160
7247125000,        160
7247375000,        160
7247625000,        160
7247875000,        160
